id,postcode,province_id,location
3530,44130,44,44130 หนองโก บรบือ มหาสารคาม
3531,44130,44,44130 ดอนงัว บรบือ มหาสารคาม
3532,44170,44,44170 นาเชือก นาเชือก มหาสารคาม
3533,44170,44,44170 สำโรง นาเชือก มหาสารคาม
3534,44170,44,44170 หนองแดง นาเชือก มหาสารคาม
3535,44170,44,44170 เขวาไร่ นาเชือก มหาสารคาม
3536,44170,44,44170 หนองโพธิ์ นาเชือก มหาสารคาม
3537,44170,44,44170 ปอพาน นาเชือก มหาสารคาม
3538,44170,44,44170 หนองเม็ก นาเชือก มหาสารคาม
3539,44170,44,44170 หนองเรือ นาเชือก มหาสารคาม
3540,44170,44,44170 หนองกุง นาเชือก มหาสารคาม
3541,44170,44,44170 สันป่าตอง นาเชือก มหาสารคาม
3542,44110,44,44110 ปะหลาน พยัคฆภูมิพิสัย มหาสารคาม
3543,44110,44,44110 ก้ามปู พยัคฆภูมิพิสัย มหาสารคาม
3544,44110,44,44110 เวียงสะอาด พยัคฆภูมิพิสัย มหาสารคาม
3545,44110,44,44110 เม็กดำ พยัคฆภูมิพิสัย มหาสารคาม
3546,44110,44,44110 นาสีนวล พยัคฆภูมิพิสัย มหาสารคาม
3547,44110,44,44110 ราษฎร์เจริญ พยัคฆภูมิพิสัย มหาสารคาม
3548,44110,44,44110 หนองบัวแก้ว พยัคฆภูมิพิสัย มหาสารคาม
3549,44110,44,44110 เมืองเตา พยัคฆภูมิพิสัย มหาสารคาม
3550,44110,44,44110 ลานสะแก พยัคฆภูมิพิสัย มหาสารคาม
3551,44110,44,44110 เวียงชัย พยัคฆภูมิพิสัย มหาสารคาม
3552,44110,44,44110 ราษฎร์พัฒนา พยัคฆภูมิพิสัย มหาสารคาม
3553,44110,44,44110 เมืองเสือ พยัคฆภูมิพิสัย มหาสารคาม
3554,44110,44,44110 ภารแอ่น พยัคฆภูมิพิสัย มหาสารคาม
3555,44120,44,44120 หนองแสง วาปีปทุม มหาสารคาม
3556,44120,44,44120 ขามป้อม วาปีปทุม มหาสารคาม
3557,44120,44,44120 เสือโก้ก วาปีปทุม มหาสารคาม
3558,44120,44,44120 ดงใหญ่ วาปีปทุม มหาสารคาม
3559,44120,44,44120 โพธิ์ชัย วาปีปทุม มหาสารคาม
3560,44120,44,44120 หัวเรือ วาปีปทุม มหาสารคาม
3561,44120,44,44120 แคน วาปีปทุม มหาสารคาม
3562,44120,44,44120 งัวบา วาปีปทุม มหาสารคาม
3563,44120,44,44120 นาข่า วาปีปทุม มหาสารคาม
3564,44120,44,44120 บ้านหวาย วาปีปทุม มหาสารคาม
3565,44120,44,44120 หนองไฮ วาปีปทุม มหาสารคาม
3566,44120,44,44120 ประชาพัฒนา วาปีปทุม มหาสารคาม
3567,44120,44,44120 หนองทุ่ม วาปีปทุม มหาสารคาม
3568,44120,44,44120 หนองแสน วาปีปทุม มหาสารคาม
3569,44120,44,44120 โคกสีทองหลาง วาปีปทุม มหาสารคาม
3570,44180,44,44180 นาดูน นาดูน มหาสารคาม
3571,44180,44,44180 หนองไผ่ นาดูน มหาสารคาม
3572,44180,44,44180 หนองคู นาดูน มหาสารคาม
3573,44180,44,44180 ดงบัง นาดูน มหาสารคาม
3574,44180,44,44180 ดงดวน นาดูน มหาสารคาม
3575,44180,44,44180 หัวดง นาดูน มหาสารคาม
3576,44180,44,44180 ดงยาง นาดูน มหาสารคาม
3577,44180,44,44180 กู่สันตรัตน์ นาดูน มหาสารคาม
3578,44180,44,44180 พระธาตุ นาดูน มหาสารคาม
3579,44210,44,44210 ยางสีสุราช ยางสีสุราช มหาสารคาม
3580,44210,44,44210 นาภู ยางสีสุราช มหาสารคาม
3581,44210,44,44210 แวงดง ยางสีสุราช มหาสารคาม
3582,44210,44,44210 บ้านกู่ ยางสีสุราช มหาสารคาม
3583,44210,44,44210 ดงเมือง ยางสีสุราช มหาสารคาม
3584,44210,44,44210 ขามเรียน ยางสีสุราช มหาสารคาม
3585,44210,44,44210 หนองบัวสันตุ ยางสีสุราช มหาสารคาม
3586,44130,44,44130 กุดรัง กุดรัง มหาสารคาม
3587,44130,44,44130 นาโพธิ์ กุดรัง มหาสารคาม
3588,44130,44,44130 เลิงแฝก กุดรัง มหาสารคาม
3589,44130,44,44130 หนองแวง กุดรัง มหาสารคาม
3590,44130,44,44130 ห้วยเตย กุดรัง มหาสารคาม
3591,44160,44,44160 ชื่นชม ชื่นชม มหาสารคาม
3592,44160,44,44160 กุดปลาดุก ชื่นชม มหาสารคาม
3593,44160,44,44160 เหล่าดอกไม้ ชื่นชม มหาสารคาม
3594,44160,44,44160 หนองกุง ชื่นชม มหาสารคาม
3595,45000,45,45000 ในเมือง เมืองร้อยเอ็ด ร้อยเอ็ด
3596,45000,45,45000 รอบเมือง เมืองร้อยเอ็ด ร้อยเอ็ด
3597,45000,45,45000 เหนือเมือง เมืองร้อยเอ็ด ร้อยเอ็ด
3598,45000,45,45000 ขอนแก่น เมืองร้อยเอ็ด ร้อยเอ็ด
3599,45000,45,45000 นาโพธิ์ เมืองร้อยเอ็ด ร้อยเอ็ด
3600,45000,45,45000 สะอาดสมบูรณ์ เมืองร้อยเอ็ด ร้อยเอ็ด
3601,45000,45,45000 สีแก้ว เมืองร้อยเอ็ด ร้อยเอ็ด
3602,45000,45,45000 ปอภาร (ปอพาน) เมืองร้อยเอ็ด ร้อยเอ็ด
3603,45000,45,45000 โนนรัง เมืองร้อยเอ็ด ร้อยเอ็ด
3604,45000,45,45000 หนองแก้ว เมืองร้อยเอ็ด ร้อยเอ็ด
3605,45000,45,45000 หนองแวง เมืองร้อยเอ็ด ร้อยเอ็ด
3606,45000,45,45000 ดงลาน เมืองร้อยเอ็ด ร้อยเอ็ด
3607,45000,45,45000 แคนใหญ่ เมืองร้อยเอ็ด ร้อยเอ็ด
3608,45000,45,45000 โนนตาล เมืองร้อยเอ็ด ร้อยเอ็ด
3609,45000,45,45000 เมืองทอง เมืองร้อยเอ็ด ร้อยเอ็ด
3610,45150,45,45150 เกษตรวิสัย เกษตรวิสัย ร้อยเอ็ด
3611,45150,45,45150 เมืองบัว เกษตรวิสัย ร้อยเอ็ด
3612,45150,45,45150 เหล่าหลวง เกษตรวิสัย ร้อยเอ็ด
3613,45150,45,45150 สิงห์โคก เกษตรวิสัย ร้อยเอ็ด
3614,45150,45,45150 ดงครั่งใหญ่ เกษตรวิสัย ร้อยเอ็ด
3615,45150,45,45150 บ้านฝาง เกษตรวิสัย ร้อยเอ็ด
3616,45150,45,45150 หนองแวง เกษตรวิสัย ร้อยเอ็ด
3617,45150,45,45150 กำแพง เกษตรวิสัย ร้อยเอ็ด
3618,45150,45,45150 กู่กาสิงห์ เกษตรวิสัย ร้อยเอ็ด
3619,45150,45,45150 น้ำอ้อม เกษตรวิสัย ร้อยเอ็ด
3620,45150,45,45150 โนนสว่าง เกษตรวิสัย ร้อยเอ็ด
3621,45150,45,45150 ทุ่งทอง เกษตรวิสัย ร้อยเอ็ด
3622,45150,45,45150 ดงครั่งน้อย เกษตรวิสัย ร้อยเอ็ด
3623,45190,45,45190 บัวแดง ปทุมรัตต์ ร้อยเอ็ด
3624,45190,45,45190 ดอกล้ำ ปทุมรัตต์ ร้อยเอ็ด
3625,45190,45,45190 หนองแคน ปทุมรัตต์ ร้อยเอ็ด
3626,45190,45,45190 โพนสูง ปทุมรัตต์ ร้อยเอ็ด
3627,45190,45,45190 โนนสวรรค์ ปทุมรัตต์ ร้อยเอ็ด
3628,45190,45,45190 สระบัว ปทุมรัตต์ ร้อยเอ็ด
3629,45190,45,45190 โนนสง่า ปทุมรัตต์ ร้อยเอ็ด
3630,45190,45,45190 ขี้เหล็ก ปทุมรัตต์ ร้อยเอ็ด
3631,45180,45,45180 หัวช้าง จตุรพักตรพิมาน ร้อยเอ็ด
3632,45180,45,45180 หนองผือ จตุรพักตรพิมาน ร้อยเอ็ด
3633,45180,45,45180 เมืองหงส์ จตุรพักตรพิมาน ร้อยเอ็ด
3634,45180,45,45180 โคกล่าม จตุรพักตรพิมาน ร้อยเอ็ด
3635,45180,45,45180 น้ำใส จตุรพักตรพิมาน ร้อยเอ็ด
3636,45180,45,45180 ดงแดง จตุรพักตรพิมาน ร้อยเอ็ด
3637,45180,45,45180 ดงกลาง จตุรพักตรพิมาน ร้อยเอ็ด
3638,45180,45,45180 ป่าสังข์ จตุรพักตรพิมาน ร้อยเอ็ด
3639,45180,45,45180 อีง่อง จตุรพักตรพิมาน ร้อยเอ็ด
3640,45180,45,45180 ลิ้นฟ้า จตุรพักตรพิมาน ร้อยเอ็ด
3641,45180,45,45180 ดู่น้อย จตุรพักตรพิมาน ร้อยเอ็ด
3642,45180,45,45180 ศรีโคตร จตุรพักตรพิมาน ร้อยเอ็ด
3643,45170,45,45170 นิเวศน์ ธวัชบุรี ร้อยเอ็ด
3644,45170,45,45170 ธงธานี ธวัชบุรี ร้อยเอ็ด
3645,45170,45,45170 หนองไผ่ ธวัชบุรี ร้อยเอ็ด
3646,45170,45,45170 ธวัชบุรี ธวัชบุรี ร้อยเอ็ด
3647,45170,45,45170 อุ่มเม้า ธวัชบุรี ร้อยเอ็ด
3648,45170,45,45170 มะอึ ธวัชบุรี ร้อยเอ็ด
3649,45170,45,45170 เขวาทุ่ง ธวัชบุรี ร้อยเอ็ด
3650,45170,45,45170 ไพศาล ธวัชบุรี ร้อยเอ็ด
3651,45170,45,45170 เมืองน้อย ธวัชบุรี ร้อยเอ็ด
3652,45170,45,45170 โนนศิลา ธวัชบุรี ร้อยเอ็ด
3653,45170,45,45170 บึงนคร ธวัชบุรี ร้อยเอ็ด
3654,45170,45,45170 ราชธานี ธวัชบุรี ร้อยเอ็ด
3655,45170,45,45170 หนองพอก ธวัชบุรี ร้อยเอ็ด
3656,45140,45,45140 พนมไพร พนมไพร ร้อยเอ็ด
3657,45140,45,45140 แสนสุข พนมไพร ร้อยเอ็ด
3658,45140,45,45140 กุดน้ำใส พนมไพร ร้อยเอ็ด
3659,45140,45,45140 หนองทัพไทย พนมไพร ร้อยเอ็ด
3660,45140,45,45140 โพธิ์ใหญ่ พนมไพร ร้อยเอ็ด
3661,45140,45,45140 วารีสวัสดิ์ พนมไพร ร้อยเอ็ด
3662,45140,45,45140 โคกสว่าง พนมไพร ร้อยเอ็ด
3663,45140,45,45140 โพธิ์ชัย พนมไพร ร้อยเอ็ด
3664,45140,45,45140 นานวล พนมไพร ร้อยเอ็ด
3665,45140,45,45140 คำไฮ พนมไพร ร้อยเอ็ด
3666,45140,45,45140 สระแก้ว พนมไพร ร้อยเอ็ด
3667,45140,45,45140 ค้อใหญ่ พนมไพร ร้อยเอ็ด
3668,45140,45,45140 ชานุวรรณ พนมไพร ร้อยเอ็ด
3669,45110,45,45110 แวง โพนทอง ร้อยเอ็ด
3670,45110,45,45110 โคกกกม่วง โพนทอง ร้อยเอ็ด
3671,45110,45,45110 นาอุดม โพนทอง ร้อยเอ็ด
3672,45110,45,45110 สว่าง โพนทอง ร้อยเอ็ด
3673,45110,45,45110 หนองใหญ่ โพนทอง ร้อยเอ็ด
3674,45110,45,45110 โพธิ์ทอง โพนทอง ร้อยเอ็ด
3675,45110,45,45110 โนนชัยศรี โพนทอง ร้อยเอ็ด
3676,45110,45,45110 โพธิ์ศรีสว่าง โพนทอง ร้อยเอ็ด
3677,45110,45,45110 อุ่มเม่า โพนทอง ร้อยเอ็ด
3678,45110,45,45110 คำนาดี โพนทอง ร้อยเอ็ด
3679,45110,45,45110 พรมสวรรค์ โพนทอง ร้อยเอ็ด
3680,45110,45,45110 สระนกแก้ว โพนทอง ร้อยเอ็ด
3681,45110,45,45110 วังสามัคคี โพนทอง ร้อยเอ็ด
3682,45110,45,45110 โคกสูง โพนทอง ร้อยเอ็ด
3683,45110,45,45110 คำพอง โพนทอง ร้อยเอ็ด
3684,45230,45,45230 ขามเบี้ย โพธิ์ชัย ร้อยเอ็ด
3685,45230,45,45230 เชียงใหม่ โพธิ์ชัย ร้อยเอ็ด
3686,45230,45,45230 บัวคำ โพธิ์ชัย ร้อยเอ็ด
3687,45230,45,45230 อัคคะคำ โพธิ์ชัย ร้อยเอ็ด
3688,45230,45,45230 สะอาด โพธิ์ชัย ร้อยเอ็ด
3689,45230,45,45230 คำพอุง โพธิ์ชัย ร้อยเอ็ด
3690,45230,45,45230 หนองตาไก้ โพธิ์ชัย ร้อยเอ็ด
3691,45230,45,45230 ดอนโอง โพธิ์ชัย ร้อยเอ็ด
3692,45230,45,45230 โพธิ์ศรี โพธิ์ชัย ร้อยเอ็ด
3693,45210,45,45210 หนองพอก หนองพอก ร้อยเอ็ด
3694,45210,45,45210 บึงงาม หนองพอก ร้อยเอ็ด
3695,45210,45,45210 ภูเขาทอง หนองพอก ร้อยเอ็ด
3696,45210,45,45210 กกโพธิ์ หนองพอก ร้อยเอ็ด
3697,45210,45,45210 โคกสว่าง หนองพอก ร้อยเอ็ด
3698,45210,45,45210 หนองขุ่นใหญ่ หนองพอก ร้อยเอ็ด
3699,45210,45,45210 รอบเมือง หนองพอก ร้อยเอ็ด
3700,45210,45,45210 ผาน้ำย้อย หนองพอก ร้อยเอ็ด
3701,45210,45,45210 ท่าสีดา หนองพอก ร้อยเอ็ด
3702,45120,45,45120 กลาง เสลภูมิ ร้อยเอ็ด
3703,45120,45,45120 นางาม เสลภูมิ ร้อยเอ็ด
3704,45120,45,45120 เมืองไพร เสลภูมิ ร้อยเอ็ด
3705,45120,45,45120 นาแซง เสลภูมิ ร้อยเอ็ด
3706,45120,45,45120 นาเมือง เสลภูมิ ร้อยเอ็ด
3707,45120,45,45120 วังหลวง เสลภูมิ ร้อยเอ็ด
3708,45120,45,45120 ท่าม่วง เสลภูมิ ร้อยเอ็ด
3709,45120,45,45120 ขวาว เสลภูมิ ร้อยเอ็ด
3710,45120,45,45120 โพธิ์ทอง เสลภูมิ ร้อยเอ็ด
3711,45120,45,45120 ภูเงิน เสลภูมิ ร้อยเอ็ด
3712,45120,45,45120 เกาะแก้ว เสลภูมิ ร้อยเอ็ด
3713,45120,45,45120 นาเลิง เสลภูมิ ร้อยเอ็ด
3714,45120,45,45120 เหล่าน้อย เสลภูมิ ร้อยเอ็ด
3715,45120,45,45120 ศรีวิลัย เสลภูมิ ร้อยเอ็ด
3716,45120,45,45120 หนองหลวง เสลภูมิ ร้อยเอ็ด
3717,45120,45,45120 พรสวรรค์ เสลภูมิ ร้อยเอ็ด
3718,45120,45,45120 ขวัญเมือง เสลภูมิ ร้อยเอ็ด
3719,45120,45,45120 บึงเกลือ เสลภูมิ ร้อยเอ็ด
3720,45130,45,45130 สระคู สุวรรณภูมิ ร้อยเอ็ด
3721,45130,45,45130 ดอกไม้ สุวรรณภูมิ ร้อยเอ็ด
3722,45130,45,45130 นาใหญ่ สุวรรณภูมิ ร้อยเอ็ด
3723,45130,45,45130 หินกอง สุวรรณภูมิ ร้อยเอ็ด
3724,45130,45,45130 เมืองทุ่ง สุวรรณภูมิ ร้อยเอ็ด
3725,45130,45,45130 หัวโทน สุวรรณภูมิ ร้อยเอ็ด
3726,45130,45,45130 บ่อพันขัน สุวรรณภูมิ ร้อยเอ็ด
3727,45130,45,45130 ทุ่งหลวง สุวรรณภูมิ ร้อยเอ็ด
3728,45130,45,45130 หัวช้าง สุวรรณภูมิ ร้อยเอ็ด
3729,45130,45,45130 น้ำคำ สุวรรณภูมิ ร้อยเอ็ด
3730,45130,45,45130 ห้วยหินลาด สุวรรณภูมิ ร้อยเอ็ด
3731,45130,45,45130 ช้างเผือก สุวรรณภูมิ ร้อยเอ็ด
3732,45130,45,45130 ทุ่งกุลา สุวรรณภูมิ ร้อยเอ็ด
3733,45130,45,45130 ทุ่งศรีเมือง สุวรรณภูมิ ร้อยเอ็ด
3734,45130,45,45130 จำปาขัน สุวรรณภูมิ ร้อยเอ็ด
3735,45220,45,45220 หนองผือ เมืองสรวง ร้อยเอ็ด
3736,45220,45,45220 หนองหิน เมืองสรวง ร้อยเอ็ด
3737,45220,45,45220 คูเมือง เมืองสรวง ร้อยเอ็ด
3738,45220,45,45220 กกกุง เมืองสรวง ร้อยเอ็ด
3739,45220,45,45220 เมืองสรวง เมืองสรวง ร้อยเอ็ด
3740,45240,45,45240 โพนทราย โพนทราย ร้อยเอ็ด
3741,45240,45,45240 สามขา โพนทราย ร้อยเอ็ด
3742,45240,45,45240 ศรีสว่าง โพนทราย ร้อยเอ็ด
3743,45240,45,45240 ยางคำ โพนทราย ร้อยเอ็ด
3744,45240,45,45240 ท่าหาดยาว โพนทราย ร้อยเอ็ด
3745,45160,45,45160 อาจสามารถ อาจสามารถ ร้อยเอ็ด
3746,45160,45,45160 โพนเมือง อาจสามารถ ร้อยเอ็ด
3747,45160,45,45160 บ้านแจ้ง อาจสามารถ ร้อยเอ็ด
3748,45160,45,45160 หน่อม อาจสามารถ ร้อยเอ็ด
3749,45160,45,45160 หนองหมื่นถ่าน อาจสามารถ ร้อยเอ็ด
3750,45160,45,45160 หนองขาม อาจสามารถ ร้อยเอ็ด
3751,45160,45,45160 โหรา อาจสามารถ ร้อยเอ็ด
3752,45160,45,45160 หนองบัว อาจสามารถ ร้อยเอ็ด
3753,45160,45,45160 ขี้เหล็ก อาจสามารถ ร้อยเอ็ด
3754,45160,45,45160 บ้านดู่ อาจสามารถ ร้อยเอ็ด
3755,45250,45,45250 เมยวดี เมยวดี ร้อยเอ็ด
3756,45250,45,45250 ชุมพร เมยวดี ร้อยเอ็ด
3757,45250,45,45250 บุ่งเลิศ เมยวดี ร้อยเอ็ด
3758,45250,45,45250 ชมสะอาด เมยวดี ร้อยเอ็ด
3759,45000,45,45000 โพธิ์ทอง ศรีสมเด็จ ร้อยเอ็ด
3760,45000,45,45000 ศรีสมเด็จ ศรีสมเด็จ ร้อยเอ็ด
3761,45000,45,45000 เมืองเปลือย ศรีสมเด็จ ร้อยเอ็ด
3762,45000,45,45000 หนองใหญ่ ศรีสมเด็จ ร้อยเอ็ด
3763,45280,45,45280 สวนจิก ศรีสมเด็จ ร้อยเอ็ด
3764,45280,45,45280 โพธิ์สัย ศรีสมเด็จ ร้อยเอ็ด
3765,45000,45,45000 หนองแวงควง ศรีสมเด็จ ร้อยเอ็ด
3766,45000,45,45000 บ้านบาก ศรีสมเด็จ ร้อยเอ็ด
3767,45000,45,45000 ดินดำ จังหาร ร้อยเอ็ด
3768,45000,45,45000 ปาฝา จังหาร ร้อยเอ็ด
3769,45000,45,45000 ม่วงลาด จังหาร ร้อยเอ็ด
3770,45000,45,45000 จังหาร จังหาร ร้อยเอ็ด
3771,45000,45,45000 ดงสิงห์ จังหาร ร้อยเอ็ด
3772,45000,45,45000 ยางใหญ่ จังหาร ร้อยเอ็ด
3773,45000,45,45000 ผักแว่น จังหาร ร้อยเอ็ด
3774,45000,45,45000 แสนชาติ จังหาร ร้อยเอ็ด
3775,45000,45,45000 เชียงขวัญ เชียงขวัญ ร้อยเอ็ด
3776,45170,45,45170 พลับพลา เชียงขวัญ ร้อยเอ็ด
3777,45000,45,45000 พระธาตุ เชียงขวัญ ร้อยเอ็ด
3778,45000,45,45000 พระเจ้า เชียงขวัญ ร้อยเอ็ด
3779,45170,45,45170 หมูม้น เชียงขวัญ ร้อยเอ็ด
3780,45000,45,45000 บ้านเขือง เชียงขวัญ ร้อยเอ็ด
3781,45140,45,45140 หนองฮี หนองฮี ร้อยเอ็ด
3782,45140,45,45140 สาวแห หนองฮี ร้อยเอ็ด
3783,45140,45,45140 ดูกอึ่ง หนองฮี ร้อยเอ็ด
3784,45140,45,45140 เด่นราษฎร์ หนองฮี ร้อยเอ็ด
3785,45170,45,45170 ทุ่งเขาหลวง ทุ่งเขาหลวง ร้อยเอ็ด
3786,45170,45,45170 เทอดไทย ทุ่งเขาหลวง ร้อยเอ็ด
3787,45170,45,45170 บึงงาม ทุ่งเขาหลวง ร้อยเอ็ด
3788,45170,45,45170 มะบ้า ทุ่งเขาหลวง ร้อยเอ็ด
3789,45170,45,45170 เหล่า ทุ่งเขาหลวง ร้อยเอ็ด
3790,46000,46,46000 กาฬสินธุ์ เมืองกาฬสินธุ์ กาฬสินธุ์
3791,46000,46,46000 เหนือ เมืองกาฬสินธุ์ กาฬสินธุ์
3792,46000,46,46000 หลุบ เมืองกาฬสินธุ์ กาฬสินธุ์
3793,46000,46,46000 ไผ่ เมืองกาฬสินธุ์ กาฬสินธุ์
3794,46000,46,46000 ลำปาว เมืองกาฬสินธุ์ กาฬสินธุ์
3795,46000,46,46000 ลำพาน เมืองกาฬสินธุ์ กาฬสินธุ์
3796,46000,46,46000 เชียงเครือ เมืองกาฬสินธุ์ กาฬสินธุ์
3797,46000,46,46000 บึงวิชัย เมืองกาฬสินธุ์ กาฬสินธุ์
3798,46000,46,46000 ห้วยโพธิ์ เมืองกาฬสินธุ์ กาฬสินธุ์
3799,46000,46,46000 ภูปอ เมืองกาฬสินธุ์ กาฬสินธุ์
3800,46000,46,46000 ภูดิน เมืองกาฬสินธุ์ กาฬสินธุ์
3801,46000,46,46000 หนองกุง เมืองกาฬสินธุ์ กาฬสินธุ์
3802,46000,46,46000 กลางหมื่น เมืองกาฬสินธุ์ กาฬสินธุ์
3803,46000,46,46000 ขมิ้น เมืองกาฬสินธุ์ กาฬสินธุ์
3804,46000,46,46000 โพนทอง เมืองกาฬสินธุ์ กาฬสินธุ์
3805,46000,46,46000 นาจารย์ เมืองกาฬสินธุ์ กาฬสินธุ์
3806,46000,46,46000 ลำคลอง เมืองกาฬสินธุ์ กาฬสินธุ์
3807,46230,46,46230 นามน นามน กาฬสินธุ์
3808,46230,46,46230 ยอดแกง นามน กาฬสินธุ์
3809,46230,46,46230 สงเปลือย นามน กาฬสินธุ์
3810,46230,46,46230 หลักเหลี่ยม นามน กาฬสินธุ์
3811,46230,46,46230 หนองบัว นามน กาฬสินธุ์
3812,46130,46,46130 กมลาไสย กมลาไสย กาฬสินธุ์
3813,46130,46,46130 หลักเมือง กมลาไสย กาฬสินธุ์
3814,46130,46,46130 โพนงาม กมลาไสย กาฬสินธุ์
3815,46130,46,46130 ดงลิง กมลาไสย กาฬสินธุ์
3816,46130,46,46130 ธัญญา กมลาไสย กาฬสินธุ์
3817,46130,46,46130 กุดฆ้องชัย กมลาไสย กาฬสินธุ์
3818,46130,46,46130 หนองแปน กมลาไสย กาฬสินธุ์
3819,46130,46,46130 เจ้าท่า กมลาไสย กาฬสินธุ์
3820,46130,46,46130 โคกสมบูรณ์ กมลาไสย กาฬสินธุ์
3821,46210,46,46210 ร่องคำ ร่องคำ กาฬสินธุ์
3822,46210,46,46210 สามัคคี ร่องคำ กาฬสินธุ์
3823,46210,46,46210 เหล่าอ้อย ร่องคำ กาฬสินธุ์
3824,46110,46,46110 บัวขาว กุฉินารายณ์ กาฬสินธุ์
3825,46110,46,46110 แจนแลน กุฉินารายณ์ กาฬสินธุ์
3826,46110,46,46110 เหล่าใหญ่ กุฉินารายณ์ กาฬสินธุ์
3827,46110,46,46110 จุมจัง กุฉินารายณ์ กาฬสินธุ์
3828,46110,46,46110 เหล่าไฮงาม กุฉินารายณ์ กาฬสินธุ์
3829,46110,46,46110 กุดหว้า กุฉินารายณ์ กาฬสินธุ์
3830,46110,46,46110 สามขา กุฉินารายณ์ กาฬสินธุ์
3831,46110,46,46110 นาขาม กุฉินารายณ์ กาฬสินธุ์
3832,46110,46,46110 หนองห้าง กุฉินารายณ์ กาฬสินธุ์
3833,46110,46,46110 นาโก กุฉินารายณ์ กาฬสินธุ์
3834,46110,46,46110 สมสะอาด กุฉินารายณ์ กาฬสินธุ์
3835,46110,46,46110 กุดค้าว กุฉินารายณ์ กาฬสินธุ์
3836,46160,46,46160 คุ้มเก่า เขาวง กาฬสินธุ์
3837,46160,46,46160 สงเปลือย เขาวง กาฬสินธุ์
3838,46160,46,46160 หนองผือ เขาวง กาฬสินธุ์
3839,46160,46,46160 กุดสิมคุ้มใหม่ เขาวง กาฬสินธุ์
3840,46160,46,46160 สระพังทอง เขาวง กาฬสินธุ์
3841,46160,46,46160 กุดปลาค้าว เขาวง กาฬสินธุ์
3842,46120,46,46120 ยางตลาด ยางตลาด กาฬสินธุ์
3843,46120,46,46120 หัวงัว ยางตลาด กาฬสินธุ์
3844,46120,46,46120 อุ่มเม่า ยางตลาด กาฬสินธุ์
3845,46120,46,46120 บัวบาน ยางตลาด กาฬสินธุ์
3846,46120,46,46120 เว่อ ยางตลาด กาฬสินธุ์
3847,46120,46,46120 อิตื้อ ยางตลาด กาฬสินธุ์
3848,46120,46,46120 หัวนาคำ ยางตลาด กาฬสินธุ์
3849,46120,46,46120 หนองอิเฒ่า ยางตลาด กาฬสินธุ์
3850,46120,46,46120 ดอนสมบูรณ์ ยางตลาด กาฬสินธุ์
3851,46120,46,46120 นาเชือก ยางตลาด กาฬสินธุ์
3852,46120,46,46120 คลองขาม ยางตลาด กาฬสินธุ์
3853,46120,46,46120 เขาพระนอน ยางตลาด กาฬสินธุ์
3854,46120,46,46120 นาดี ยางตลาด กาฬสินธุ์
3855,46120,46,46120 โนนสูง ยางตลาด กาฬสินธุ์
3856,46120,46,46120 หนองตอกแป้น ยางตลาด กาฬสินธุ์
3857,46170,46,46170 ห้วยเม็ก ห้วยเม็ก กาฬสินธุ์
3858,46170,46,46170 คำใหญ่ ห้วยเม็ก กาฬสินธุ์
3859,46170,46,46170 กุดโดน ห้วยเม็ก กาฬสินธุ์
3860,46170,46,46170 บึงนาเรียง ห้วยเม็ก กาฬสินธุ์
3861,46170,46,46170 หัวหิน ห้วยเม็ก กาฬสินธุ์
3862,46170,46,46170 พิมูล ห้วยเม็ก กาฬสินธุ์
3863,46170,46,46170 คำเหมือดแก้ว ห้วยเม็ก กาฬสินธุ์
3864,46170,46,46170 โนนสะอาด ห้วยเม็ก กาฬสินธุ์
3865,46170,46,46170 ทรายทอง ห้วยเม็ก กาฬสินธุ์
3866,46140,46,46140 ภูสิงห์ สหัสขันธ์ กาฬสินธุ์
3867,46140,46,46140 สหัสขันธ์ สหัสขันธ์ กาฬสินธุ์
3868,46140,46,46140 นามะเขือ สหัสขันธ์ กาฬสินธุ์
3869,46140,46,46140 โนนศิลา สหัสขันธ์ กาฬสินธุ์
3870,46140,46,46140 นิคม สหัสขันธ์ กาฬสินธุ์
3871,46140,46,46140 โนนแหลมทอง สหัสขันธ์ กาฬสินธุ์
3872,46140,46,46140 โนนบุรี สหัสขันธ์ กาฬสินธุ์
3873,46140,46,46140 โนนน้ำเกลี้ยง สหัสขันธ์ กาฬสินธุ์
3874,46180,46,46180 ทุ่งคลอง คำม่วง กาฬสินธุ์
3875,46180,46,46180 โพน คำม่วง กาฬสินธุ์
3876,46180,46,46180 ดินจี่ คำม่วง กาฬสินธุ์
3877,46180,46,46180 นาบอน คำม่วง กาฬสินธุ์
3878,46180,46,46180 นาทัน คำม่วง กาฬสินธุ์
3879,46180,46,46180 เนินยาง คำม่วง กาฬสินธุ์
3880,46190,46,46190 ท่าคันโท ท่าคันโท กาฬสินธุ์
3881,46190,46,46190 กุงเก่า ท่าคันโท กาฬสินธุ์
3882,46190,46,46190 ยางอู้ม ท่าคันโท กาฬสินธุ์
3883,46190,46,46190 กุดจิก ท่าคันโท กาฬสินธุ์
3884,46190,46,46190 นาตาล ท่าคันโท กาฬสินธุ์
3885,46190,46,46190 ดงสมบูรณ์ ท่าคันโท กาฬสินธุ์
3886,46220,46,46220 หนองกุงศรี หนองกุงศรี กาฬสินธุ์
3887,46220,46,46220 หนองบัว หนองกุงศรี กาฬสินธุ์
3888,46220,46,46220 โคกเครือ หนองกุงศรี กาฬสินธุ์
3889,46220,46,46220 หนองสรวง หนองกุงศรี กาฬสินธุ์
